id,description,title
246751,"Von: <<E-Mail-Adresse>> <<Name und E-Mail-Adresse>> 
Gesendet: Donnerstag, 17. März 2022 11:54
An: <<E-Mail-Adresse>>
Cc: Schroeder J & B <<Name und E-Mail-Adresse>>
Betreff: WG: Kritik an der Platzbenennung nach Herrn Friedrich Schütter

Bezirksamt Hamburg-Nord

Kritik an der Platzbenennung nach Herrn Friedrich Schütter

Sehr geehrte Damen und Herren, 

beigefügtes Schreiben mit der Bitte um Veranlassung. 
Gerne informiere ich Sie über Einzelheiten. 

Beste Grüße

Joachim Schroeder
Zum Dicken Busch 25
22885 Barsbüttel
Tel.: 040/6700274
Mob.: 0174/2673017
E-Mail: <<E-Mail-Adresse>>

Von: Seggern, Jessica von Dr. <<Name und E-Mail-Adresse>> 
Gesendet: Donnerstag, 17. März 2022 11:38
An: <<E-Mail-Adresse>>
Cc: Beyé, Ragna <<Name und E-Mail-Adresse>>
Betreff: AW: Kritik an der Platzbenennung nach Herrn Friedrich Schütter

Sehr geehrter Herr Schroeder, 

vielen Dank für Ihre Hinweise zum Friedrich-Schütter-Platz an der Mundsburg.

Senator Dr. Brosda hat am 10. März 2022 zusammen mit der „Kommission für den Umgang mit NS-belasteten Straßennamen“ den Abschlussbericht des Gremiums aus Expertinnen und Experten für erinnerungspolitische Fragen vorgestellt.

Waren Straßenumbenennungen aufgrund einer NS-Belastung bisher Einzelfallentscheidungen, hilft der Abschlussbericht mit seinen wissenschaftlichen Empfehlungen nun, Entscheidungen für oder gegen eine Umbenennung beziehungsweise für eine kritische Kontextualisierung vergleichbarer zu machen. Eine Einzelfallprüfung und die politische Legitimation der Entscheidung durch die Bezirksversammlung sind aber weiterhin notwendig.
In einem nächsten Schritt gilt es nun in den Bezirken, nicht nur für die im Bericht beispielhaft erwähnten Namensgeberinnen und Namensgeber, sondern gegebenenfalls auch für weitere nach Personen benannte Straßen zu prüfen, ob diese Geste der Ehrung aus heutiger Sicht angemessen ist.

Der Bezirk mit den zuständigen Gremien und der Bezirksversammlung kann entscheiden, ob der Straßenname wie bisher erhalten bleiben soll, ob eine kritische Kommentierung zur namensgebenden Persönlichkeit vor Ort ergänzt wird, oder ob eine Umbenennung der Verkehrsfläche der heutigen Haltung der Gesellschaft am ehesten entspricht. Im Falle einer Umbenennung empfiehlt die Kommission, die „Biografie“ der Straße zu erläutern, also den Passanten vor Ort die früher bestehenden Straßennamen zu zeigen und so die kritische Befassung mit vergangenem Unrecht sichtbar zu machen. 
Ein Prozess der Bewusstseinsbildung in den Bezirken ist ein wesentliches Element in einer demokratischen Gesellschaft, denn Straßennamen prägen und gestalten eine Stadt, bilden Stadtgeschichte ab und geben dem benannten Gebiet eine Identität. Zentral wird es daher sein, die Menschen im Bezirk in die Diskussion um den aktuellen Namensgeber sowie gegebenenfalls bei der Suche nach einem möglichen neuen Straßennamen einzubeziehen.

Im Bezirk Hamburg-Nord sind nach den Empfehlungen der Kommission bereits fünf Straßennamen zur Umbenennung vorgeschlagen, die vorrangig diskutiert werden sollen. Den Vorschlag, die Benennung nach Friedrich Schütter einer kritischen Überprüfung zu unterziehen, können Sie gerne beim Bezirk einreichen. 

Den Abschlussbericht sowie weitere Informationen zu den Zuständigkeiten bei der (Um-)Benennung einer Verkehrsfläche in Hamburg finden Sie online unter 
Straßennamen und Verkehrsflächen - hamburg.de
empfehlungen-kommission-ns-belastete-strassennamen.pdf (hamburg.de)

Mit freundlichen Grüßen

Jessica von Seggern


Dr. Jessica von Seggern
Abteilungsleiterin Ressortbezogene Archivische Aufgaben – ST2 

Freie und Hansestadt Hamburg
Behörde für Kultur und Medien – Staatsarchiv
Kattunbleiche 19, 22041 Hamburg
Tel.:+49 40 428 31 3161
E-Fax: +49 40 4279-16040
E-Mail: <<E-Mail-Adresse>> 
Internet: www.hamburg.de/staatsarchiv  
  
 




Von: <<E-Mail-Adresse>> [mailto:<<E-Mail-Adresse>>] 
Gesendet: Donnerstag, 10. März 2022 10:04
An: Blumenröder, Sabine Dr. <<Name und E-Mail-Adresse>>
Cc: Schroeder J & B <<Name und E-Mail-Adresse>>
Betreff: [EXTERN]-Herr Friedrich Schütter

Kommission: Umgang mit NS-belasteten Straßennamen
Friedrich Schütter Platz vor der U-Bahn Station Mundsburg/ vor dem Theater
Sehr geehrte Frau Dr. Blumenroeder,
hinweisen möchte ich Sie auf Herrn Friedrich Schütter (verstorben), Gründer des Mundsburg Theaters. 
Herr Schütter hatte den höchsten HJ-Dienstgrad in Hamburg und hat Arbeitsgruppen aus dem KZ-Neuengamme nach Bergedorf „getrieben“. Dieser Sachverhalt ist vor Ort u.a. in der Geschichtswerkstatt Bergedorf und im KZ-Neuengamme bekannt. 
Auf meine div. Hinweise habe ich nie eine Reaktion erhalten. 
Gerne höre ich von Ihnen.
Beste Grüße

Joachim Schroeder
Zum Dicken Busch 25
22885 Barsbüttel
Tel.: 040/6700274
Mob.: 0174/2673017
E-Mail: <<E-Mail-Adresse>>",Namensnennung FriedrichSchütter Platz
249633,"Ich bitte um die über den Mängelmelder [1] der Stadt Bochum aktuell erfassten Daten in maschinenlesbarer Form ausschließlich personenbezogener Daten wie bereits in der Anfrage [2] realisiert.

1. https://www.bochum.de/BuergerEcho/BuergerEcho---Maengelmelder
2. https://fragdenstaat.de/anfrage/daten-des-mangelmelders-der-stadt-bochum-1/",Daten des Mängelmelders der Stadt Bochum
56665,"Wegen Räude, verfaulten Hufen, Liegeschwielen, Unterernährung etc. wurden mehrere Tiere des Zirkus ""BALU"" in Monschau vom Veterinäramt beschlagnahmt. Laut Mitteilung der BILD.de, gegenüber der sich der Inhaber des Zirkus geäußert hat, ist er sich trotz allem sicher, dass die Tiere bald wieder bei ihm sind.
Meine Fragen: 
- In welchem gesundheitlichen Zustand sind die Tiere?
- Sind die Tiere in einem stabilen gesundheitlichen Zustand, um in diesen Zirkusbetrieb - wo sie letztlich ein Kostenfaktor sind und Einnahmen generieren müssen -, zurückgegeben werden zu können?
- Besteht die Sicherheit, daß die Tiere bis zur vollständigen Genesung keine Auftritte, kein Training absolvieren müssen und entsprechend tiermedizinisch versorgt und ausreichend ernährt werden?
- Wer trägt die Kosten für die Beschlagnahme, die tierärztliche Begutachtung, die Behandlung und die Unterbringung während der Beschlagnahme?
- Werden die bisher entstandenen Kosten von der Behörde, also dem Steuerzahler getragen oder werden diese Kosten dem Besitzer in Rechnung gestellt?
- Ist es tatsächlich geplant, die Tiere wieder an den Zirkus zurückzugeben?
- Falls dem Besitzer die Tiere zurückgegeben werden, aufgrund welcher Rechtsgrundlage erfolgt dies?
- Sind mit der Rückgabe Auflagen verbunden und wenn ja welche?
- Falls dem Halter keine Auflagen erteilt werden: wie wird dies seitens der Behörde begründet?
- Wie wird seitens der Behörden sichergestellt, daß die Tiere künftig ausreichend versorgt und medizinisch behandelt werden?
- Wird die artgerechte Tierhaltung in dem auffälligen Zirkus künftig regelmäßig und unangekündigt kontrolliert?",Zirkus BALU - Rückgabe der beschlagnahmten Tiere an den Zirkus
221654,Eine Aufstellung der Rechts- und Beratungskosten der Gemeinde Michendorf zur Verhinderung der Deponieplanung Fresdorfer Heide,Rechts- und Beratungskosten der Gemeinde Michendorf zur Verhinderung der Deponieplanung Fresdorfer Heide der Firma BZR
217826,die gesamte interne Dienstanweisung des Ordnungsamtes Düsseldorf inklusive des gesamten Inhaltsverzeichnisses.,Anfrage nach der gesamten internen Dienstanweisung
12017,"Ich bitte um Zusendung der Ausarbeitung
WD2 – 116/14 Sicherheits- und verteidigungspolitische Motive und Implikationen des EU-Assozierungsabkommens mit Georgien

des Wissenschaftlichen Dienstes des Deutschen Bundestages. Ich bin mit der Schwärzung der Namen der Bearbeiter, wie sie der Herr Bundestagspräsident in der Sitzung des Ältestenrats am 29.06.2015 im Hinblick auf das Urteil des Bundesverwaltungsgerichts vom 25.06.2015 - 7 C 1.14, 7 C 2.14 – verfügt hat, einverstanden.

Ich bitte, die Anfrage elektronisch zu beantworten und mache hiermit von meinem Wahlrecht gem. § 7 Abs. 3 Satz 1, § 1 Abs. 2 IFG i.V.m. § 8 EGovG Gebrauch. Die Adresse wird daher nur vorsorglich mitgeteilt, da sie für den Deutschen Bundestag aus statistischen Gründen verlangt wird. Sollte von meiner Wahl abgewichen werden sollen, bedarf dies einer gesonderten Begründung.
Es liegen nach diesseitiger Sichtweise keine Gründe für ein Drittbeteiligungsverfahren (§ 7 Abs. 2, § 8 IFG) vor. 
Hinsichtlich des Auskunftsanspruches weise ich auf das Urteil des Bundesverwaltungsgerichts vom 25.06.2015 (Az. 7 C 1.14, 7 C 2.14) hin. Ich sehe die hier angefragten Unterlagen nicht im Raum des nicht dem IFG-Bereich unterfallenden parlamentarischen Bereichs, sondern des Verwaltungsbereiches. Aus meiner Sicht werden hier keine parlamentseigenen Vorgänge abgefragt, die derzeit vom Informationsfreiheitsgesetz ausgenommen werden. Es handelt sich um amtliche Aufzeichnungen i.S.d. § 2 Nr. 2 IFG der Verwaltung des Deutschen Bundestages, die diese im Rahmen ihrer eigenen Kompetenz erstellt und dokumentiert, unabhängig vom Anlass der Entstehung.

Ich bitte, den Eingang meiner Anfrage zu bestätigen.
",Wissenschaftliche Dienste: Ausarbeitung „EU-Assoziierungsabkommen mit Georgein“
152779,"Gutachten und Messwerte von Bundeswehrstandorten die eine PFC-Verunreinigungen des Grundwassers, Erdreichs o.ä. durch eingesetzten Löschschaum bestätigen oder einen Verdacht zulassen, wie bei der Tagesschau[1] am 16.04.2019 berichtete

Gibt es bereits Pläne wann und wie kontaminierte Standorte saniert werden, wenn ja bitte ich um die Übersendung dieser.

[1] http://www.tagesschau.de/investigativ/report-muenchen/bundeswehr-pfc-101.html

Ich verweise auf eine Anfrage auf FragDenStaat, der Sie Zugang zu den angefragten Dokumenten gewährt haben: https://fragdenstaat.de/a/131506",Gutachten und Messwerte in Bezug auf PFC-Verunreinigungen
268611,"1) Mitarbeiter
a. Wie viele Mitarbeiter sind in Ihrer Behörde für die Bearbeitung von Anfragen nach dem Sächsischen Transparenzgesetz, Sächsischem Umweltinformationsgesetz, Verbraucherinformationsgesetz, sowie weiteren hier nicht benannten Gesetzgebungen zur Bearbeitung von Anfrage diesbezüglich zuständig?
b. Bitte gliedern Sie mir die Anzahl der in a) benannten Mitarbeiter je nach Art der zu bearbeiteten Anträge sowie Dienstverhältnissen (einfacher Dienst, mittlerer Dienst, gehobener Dienst) auf.

2) Dienstanweisungen und -vereinbarungen
a. Welche internen Dienstanweisungen und Dienstvereinbarungen gelten für die Beantwortung der o. g. Anfragen?
b. Wo sind diese abgespeichert und für Mitarbeiter zugänglich gemacht?
c. Bitte übersenden Sie mir jegliche vorhandene Dienstanweisungen und Dienstvereinbarungen dazu – gerne digital per E-Mail.

Aus Umweltgründen verzichte ich dankend auf den Erhalt von Briefpost. Bitte nutzen Sie die Kommunikation per E-Mail oder ggf. - wenn notwendig - eine Übersendung per Fax an unten angegebene Rufnummer.",Mitarbeiter und Dienstanweisungen | SächsTranspG/SächsUIG/VIG-Anfragen [2]
149789,"der in [1] beschriebene Brief der Europäischen Kommission an Deutschland.

[1] https://rp-online.de/politik/deutschland/zu-hohe-nitrat-belastung-bruessel-droht-deutschland-mit-weiterer-klage_aid-38923003",Brief der EU-Kommission an Deutschland wegen der Nitratbelastung
185408,"Ich möchte mich hiermit einer bereits gestellten Anfrage einer besorgten Bürgerin anschließen.
Der Einfachheit halber zum Teil in kopierter Form:

""In einer Doktorarbeit der TU München von 2005 wurden die Auswirkungen beim Tragen u.a. von einfachen Schutzmasken untersucht. Das Fazit ist erschreckend: sofort nach Anlegen einer normalen dünnen OP Maske (ähnlich wie bei Stoffmasken) atmet man viel mehr ausgeatmetes CO2 ein. Die Auswirkungen sind so stark, dass der Doktorand die Probanden nur über einen Zeitraum von 30 min testen durfte, um sie nicht zu schädigen. Es kommt zu Müdigkeit, schnellerer Atmung, Herzunregelmäßigkeiten, Konzentrationsschwäche und schlechtere Feinmotorik. (Die Studie ist im Internet frei einsehbar).

Auch Weltärztepräsident Montgomery warnt am Donnerstag, den 23.4. vor Masken. Er betont, dass bei unsachgemäßem Gebrauch die Masken gefährlich seien können. Im Stoff konzentrieren sich die Viren, beim Abnehmen berührt man dann die Gesichtshaut, somit gelangen die Viren über die Nasenschleimhaut und die Augen in den Körper - der schnellste Weg um sich zu infizieren!! 

Am 30.01.2020 bestätigte Prof. Dr. Drosten in einem Interview, dass das Tragen von Masken das Virus nicht aufhalten könne. Sein Orginalzitat: ""die technischen Daten dazu sind nicht gut für das Aufhalten mit der Maske."" 

Der Ansteckungsweg ist von unzähligen Fachleuten (u.a. Studie Prof. Dr. Streek) über die Aerosolen bestätigt worden, d.h. das man direkt angehustet oder angeniest werden muss um sich zu infizieren. Deshalb sind Hygienevorsichtsmaßnahmen, wie Händewaschen, in die Armbeuge husten oder niesen sowie Abstand halten der wirkungsvollste und nebenwirkungsfreiste Schutz.""

Welche Studie kann Schäden durch das dauerhafte Tragen von Masken entkräften?
Wie wirkt sich das dauerhafte Tragen von Masken psychisch auf Kinder aus?
Wer haftet bei Schäden durch das Tragen von Masken vollumfänglich?",Anfrage über evtl. Schäden durch dauerhaftes Tragen von Masken
228326,"Alle eventuell vorhandenen Unterlagen, beispielsweise Gutachten, Stellungnahmen, Schriftwechsel, Berichte, Einschätzungen, Anmerkungen und Kommentare sowie alle Verträge zu Aktivitäten der DERMALOG Identification Systems GmbH im Königreich Thailand.",Aktivitäten der DERMALOG Identification Systems GmbH im Königreich Thailand
275459,"Antrag nach dem IZG-SH/VIG

Guten Tag, 

Ich bitte um Auskunft über die Kosten, die der Polizei durch den Unfall am 15. März 2023 auf der B202 bei Meggerdorf entstanden sind. Bei dem Unfall ist ein Auto in die Sorge gestürzt.

Konkret bitte ich um die folgenden Informationen:

- Gesamtkosten, die durch den Unfall verursacht wurden
- Kosten für den Einsatz von Rettungskräften
- Kosten für den Einsatz von Polizeikräften
- Kosten für die Bergung des Unfallfahrzeugs
- Kosten für eventuelle Straßenreparaturen
- Zusatzkosten wie Drohnen oder Hubschrauber


Dies ist ein Antrag gemäß § 4 Abs. 1 Informationszugangsgesetz Schleswig-Holstein (IZG-SH) auf Zugang nach Informationen nach § 3 IZG-SH sowie § 1 des Gesetz zur Verbesserung der gesundheitsbezogenen Verbraucherinformation (VIG), soweit Verbraucherinformationen im Sinne des § 2 Abs. 1 VIG betroffen sind.

Sollten aus Ihrer Sicht Kosten für die Gewährung des Zuganges zu den erbetenen Informationen anfallen, bitte ich Sie mir dies vorab mitzuteilen und dabei die Höhe der Kosten anzugeben. Bitte teilen Sie mir auch dann mit, auf welche Regelung Sie die Kostenerhebung stützen und warum diese anfallen.

Ich bitte Sie, mir die Informationen sobald wie möglich, spätestens jedoch mit Ablauf eines Monats zugänglich zu machen (vgl. § 5 Abs. 2 Satz 1 IZG-SH/§ 5 Abs. 2 VIG).

Sollten Sie für diesen Antrag nicht zuständig sein, bitte ich Sie, ihn an die zuständige Behörde weiterzuleiten und mich darüber zu unterrichten.

Ich bitte Sie um eine Antwort in elektronischer Form (E-Mail). Ich möchte Sie um eine Empfangsbestätigung bitten und danke Ihnen für Ihre Mühe!

Mit freundlichen Grüßen",Kosten Meggerdorf Unfall 15.03.2023
24500,"Genehmigungsbescheid des Betriebes Cityboys (http://www.cityboys.eu/) als Betrieb des Prostitutionsgewerbes
sowie de Zahl der Kontrollen und der Anmeldungen der dort arbeitenden Prostituierten",Cityboys in Düsseldorf
3622,"Sehr geehrte Damen und Herren der Handwerkskammer Hamburg.

Unter der Schirmherrschaft der  Handwerkskammer Hamburg  wurde ""Auf Initiative des Unternehmers, Bezirkshandwerksmeister und Obermeister der Hamburger Konditoren-Innung Dierk Eisenschmidt (Cafe und Conditorei Eisenschmdit)"" 
ein Sponsoring Vertrag über zwei Jahre mit dem Fußballclub tsv-neuland.de geschlossen.
Der hier genannte Dierk Eisenschmidt ist amtierendes Vollversammlungsmitglied des Sponsors,  Handwerkskammer Hamburg  und gleichzeitig Stadionsprecher, Pressesprecher  und Mitglied des tsv-Neuland.


Meine Fragen in diesem Zusammenhang an die Handwerkskammer Hamburg unter Berufung auf das HmbTG :


a. Mit welcher Gesamtsumme unterstützt die Handwerkskammer Hamburg über die kommenden zwei Jahre den TSV Neuland , bzw. wurde der Verein in der Vergangenheit unterstützt ?

b. Nach welchen Kriterien werden z.B. Vereine und Institutionen von der  Handwerkskammer Hamburg  gefördert ? 

c. Welche namentlich genannten weiteren Vereine bzw Institutionen werden aktuell noch von der Handwerkskammer Hamburg  gefördert, unter Angabe der aktuellen  und der Höhe der Fördersummen der letzten 5 Jahre  ?

d. Wie rechtfertigt die Handwerkskammer Hamburg ein gesetzlich verankertes sparsames Haushalten mit Unterstützung eines einzelnen, befreundeten Fußballclubs aus finanziellen Mitteln der Zwangsmitglieder.

e.  Durch welchen Paragraphen der Handwerksordnung ist diese finanzielle Unterstützung legitimiert,  wer war innerhalb der Handwerkskammer Hamburg  an dem Beschluss, den TSV Neuland zu fördern, beteiligt und was hat den Ausschlag für die Förderung des tsv-Neuland gegeben ?

f. Unter Betrachtung der  Doppelzugehörigkeit des Initiators des Sponsorings Dierk Eisenschmidt in der Vollversammlung der Handwerkskammer Hamburg und dem begünstigten  Fußballclub TSV-Neuland lässt sich zwingend eine gesetzlich bedenkliche Bevorzugung eines einzelnen, befreundeten Vereins herleiten. Hierzu bitte ich die Handwerkskammer um eine Stellungnahme.

Mit freundlichem Gruß
",Kammer sponsert Fußballclub eines Vollversammlungs-Mitgliedes
197629,"Ich bitte im Zusammenhang der Corona Pandemie um folgende Daten aus unserem Landkreis.

    1.) Anzahl der nachweislich infizierten Kinder welche seit Beginn der Pandemie jeweils in
    a) Kitas
    b) Grundschulen
    c) Sekundarstufe I
    d) Sekundarstufe II
    betroffen waren.
    wie viele sind momentan akut betroffen?
    wie viele Infektionsketten gingen von den Kindern aus?

    2.) Anzahl der nachweislich infizierten Lehrer/innen welche seit Beginn der Pandemie betroffen waren.
    Wieviele sind momentan akut betroffen

    3.) Anzahl der durchgeführten Testungen auf Coronavirus SARS-CoV-2 jeweils aufgeteilt in Monate beginnend ab Februar.

    4.) Wieviel positiv-Testungen wurden ermittelt?

    5.) Welches PCR-System wurde verwendet?

    6.) Wer hat die Tests durchgeführt?

    7.) Bei wievielen Personen wurde häusliche Quarantäne angordnet?

    8.) Wieviele Meldungen/Anzeigen wurden anonym/namentlich gemacht bzgl. der Nichtbeachtung von angeortneten Quarantänemaßnahmen?",Statistische Daten zur Betroffenheit von Kindern in der Coronapandemie in Bonn
281735,"Eine Auflistung der Ausgaben des Gerichts im Zeitraum von 2010 bis heute jeweils für Gesetzeskommentare, übrige rechtswissenschaftliche Fachliteratur (z.B. Zeitschriften, Monographien), Gesetzestexte und Zugang zu Onlinedatenbanken für Rechtswissenschaften.

Bitte schlüsseln Sie in der Auflistung nach Verlagen bzw. Anbieter*innen jeweils für die oben genannten Kategorien auf, falls die Daten dafür vorliegen.",Beschaffungskosten von Fachliteratur
34996,"Inwieweit ist das Umweltbundesamt über die in der verlinkten Info bloßgestellten klima- und umweltschädlichen sogenannten ""Geoengineering-Operationen"" informiert?

https://www.geoengineeringwatch.org/global-weather-modification-assault-causing-climate-chaos-and-environmental-catastrophe-2/","Inwieweit ist das Umweltbundesamt über die in der verlinkten Info bloßgestellten klima- und umweltschädlichen sogenannten ""Geoengineering-Operationen"" informiert?"
190155,"Wie hoch waren die Einsparungen im laufenden Geschäftsbetrieb durch die Covid19-Krise vom März bis Mai 2020 für
- den laufenden Geschäftsbetrieb, z.B. für Strom, Wasser, Papier etc. durch die Anordnung / Wahrnehmung von Home Office-Regelungen
- Absage von Veranstaltungen und Dienstreisen
- Einsparungen durch Verringerungen von Wach- und Schutzleistungen
- sonstige Einsparungen 

Dabei reichen mir ungefähre Zahlen, um hier einen Eindruck zu gewinnen.",Einsparungen im Geschäftsbetrieb durch Covid 19
